datetime,W
2025-12-16 02:49:20,14
2025-12-16 02:49:30,14
2025-12-16 02:49:40,14
2025-12-16 02:49:50,14
2025-12-16 02:50:00,15
2025-12-16 02:50:10,15
2025-12-16 02:50:20,15
2025-12-16 02:50:30,14
2025-12-16 02:50:40,15
2025-12-16 02:50:50,14
2025-12-16 02:51:00,15
2025-12-16 02:51:10,14
2025-12-16 02:51:20,15
2025-12-16 02:51:30,15
2025-12-16 02:51:40,14
2025-12-16 02:51:50,15
2025-12-16 02:52:00,15
2025-12-16 02:52:10,15
2025-12-16 02:52:20,15
2025-12-16 02:52:30,15
2025-12-16 02:52:40,15
2025-12-16 02:52:50,15
2025-12-16 02:53:00,15
2025-12-16 02:53:10,15
2025-12-16 02:53:20,15
2025-12-16 02:53:30,15
2025-12-16 02:53:40,15
2025-12-16 02:53:50,15
2025-12-16 02:54:00,15
2025-12-16 02:54:10,15
2025-12-16 02:54:20,15
2025-12-16 02:54:30,15
2025-12-16 02:54:40,16
2025-12-16 02:54:50,15
2025-12-16 02:55:00,15
2025-12-16 02:55:10,16
2025-12-16 02:55:20,15
2025-12-16 02:55:30,15
2025-12-16 02:55:40,15
2025-12-16 02:55:50,15
2025-12-16 02:56:00,15
2025-12-16 02:56:10,15
2025-12-16 02:56:20,16
2025-12-16 02:56:30,16
2025-12-16 02:56:40,15
2025-12-16 02:56:50,15
2025-12-16 02:57:00,15
2025-12-16 02:57:10,16
2025-12-16 02:57:20,16
2025-12-16 02:57:30,15
2025-12-16 02:57:40,15
2025-12-16 02:57:50,16
2025-12-16 02:58:00,16
2025-12-16 02:58:10,16
2025-12-16 02:58:20,16
2025-12-16 02:58:30,16
2025-12-16 02:58:40,16
2025-12-16 02:58:50,16
2025-12-16 02:59:00,15
2025-12-16 02:59:10,16
2025-12-16 02:59:20,16
2025-12-16 02:59:30,16
2025-12-16 02:59:40,16
2025-12-16 02:59:50,16
2025-12-16 03:00:00,16
2025-12-16 03:00:10,16
2025-12-16 03:00:20,16
2025-12-16 03:00:30,15
2025-12-16 03:00:40,16
2025-12-16 03:00:50,15
2025-12-16 03:01:00,16
2025-12-16 03:01:10,16
2025-12-16 03:01:20,16
2025-12-16 03:01:30,16
2025-12-16 03:01:40,16
2025-12-16 03:01:50,16
2025-12-16 03:02:00,16
2025-12-16 03:02:10,16
2025-12-16 03:02:20,17
2025-12-16 03:02:30,16
2025-12-16 03:02:40,16
2025-12-16 03:02:50,16
2025-12-16 03:03:00,16
2025-12-16 03:03:10,16
2025-12-16 03:03:20,17
2025-12-16 03:03:30,16
2025-12-16 03:03:40,16
2025-12-16 03:03:50,17
2025-12-16 03:04:00,16
2025-12-16 03:04:10,17
2025-12-16 03:04:20,16
2025-12-16 03:04:30,17
2025-12-16 03:04:40,16
2025-12-16 03:04:50,16
2025-12-16 03:05:00,17
2025-12-16 03:05:10,17
2025-12-16 03:05:20,17
2025-12-16 03:05:30,17
2025-12-16 03:05:40,17
2025-12-16 03:05:50,17
2025-12-16 03:06:00,17
2025-12-16 03:06:10,17
2025-12-16 03:06:20,17
2025-12-16 03:06:30,17
2025-12-16 03:06:40,16
2025-12-16 03:06:50,16
2025-12-16 03:07:00,17
2025-12-16 03:07:10,17
2025-12-16 03:07:20,16
2025-12-16 03:07:30,16
2025-12-16 03:07:40,16
2025-12-16 03:07:50,17
2025-12-16 03:08:00,16
2025-12-16 03:08:10,17
2025-12-16 03:08:20,17
2025-12-16 03:08:30,16
2025-12-16 03:08:40,17
2025-12-16 03:08:50,17
2025-12-16 03:09:00,17
2025-12-16 03:09:10,17
2025-12-16 03:09:20,17
2025-12-16 03:09:30,17
2025-12-16 03:09:40,17
2025-12-16 03:09:50,17
2025-12-16 03:10:00,17
2025-12-16 03:10:10,17
2025-12-16 03:10:20,17
2025-12-16 03:10:30,18
2025-12-16 03:10:40,17
2025-12-16 03:10:50,17
2025-12-16 03:11:00,17
2025-12-16 03:11:10,18
2025-12-16 03:11:20,17
2025-12-16 03:11:30,17
2025-12-16 03:11:40,17
2025-12-16 03:11:50,18
2025-12-16 03:12:00,18
2025-12-16 03:12:10,17
2025-12-16 03:12:20,17
2025-12-16 03:12:30,17
2025-12-16 03:12:40,18
2025-12-16 03:12:50,18
2025-12-16 03:13:00,17
2025-12-16 03:13:10,17
2025-12-16 03:13:20,17
2025-12-16 03:13:30,17
2025-12-16 03:13:40,18
2025-12-16 03:13:50,17
2025-12-16 03:14:00,17
2025-12-16 03:14:10,18
2025-12-16 03:14:20,17
2025-12-16 03:14:30,17
2025-12-16 03:14:40,18
2025-12-16 03:14:50,18
2025-12-16 03:15:00,18
2025-12-16 03:15:10,18
2025-12-16 03:15:20,18
2025-12-16 03:15:30,18
2025-12-16 03:15:40,18
2025-12-16 03:15:50,18
2025-12-16 03:16:00,17
2025-12-16 03:16:10,18
2025-12-16 03:16:20,18
2025-12-16 03:16:30,18
2025-12-16 03:16:40,18
2025-12-16 03:16:50,18
2025-12-16 03:17:00,18
2025-12-16 03:17:10,18
2025-12-16 03:17:20,18
2025-12-16 03:17:30,18
2025-12-16 03:17:40,18
2025-12-16 03:17:50,18
2025-12-16 03:18:00,18
2025-12-16 03:18:10,18
2025-12-16 03:18:20,18
2025-12-16 03:18:30,18
2025-12-16 03:18:40,18
2025-12-16 03:18:50,18
2025-12-16 03:19:00,18
2025-12-16 03:19:10,18
2025-12-16 03:19:20,18
2025-12-16 03:19:30,18
2025-12-16 03:19:40,18
2025-12-16 03:19:50,18
2025-12-16 03:20:00,18
2025-12-16 03:20:10,18
2025-12-16 03:20:20,18
2025-12-16 03:20:30,19
2025-12-16 03:20:40,18
2025-12-16 03:20:50,18
2025-12-16 03:21:00,18
2025-12-16 03:21:10,19
2025-12-16 03:21:20,18
2025-12-16 03:21:30,18
2025-12-16 03:21:40,19
2025-12-16 03:21:50,19
2025-12-16 03:22:00,19
2025-12-16 03:22:10,19
2025-12-16 03:22:20,18
2025-12-16 03:22:30,19
2025-12-16 03:22:40,19
2025-12-16 03:22:50,19
2025-12-16 03:23:00,19
2025-12-16 03:23:10,18
2025-12-16 03:23:20,19
2025-12-16 03:23:30,18
2025-12-16 03:23:40,19
2025-12-16 03:23:50,19
2025-12-16 03:24:00,18
2025-12-16 03:24:10,19
2025-12-16 03:24:20,19
2025-12-16 03:24:30,19
2025-12-16 03:24:40,19
2025-12-16 03:24:50,19
2025-12-16 03:25:00,19
2025-12-16 03:25:10,19
2025-12-16 03:25:20,19
2025-12-16 03:25:30,19
2025-12-16 03:25:40,19
2025-12-16 03:25:50,19
2025-12-16 03:26:00,19
2025-12-16 03:26:10,19
2025-12-16 03:26:20,19
2025-12-16 03:26:30,19
2025-12-16 03:26:40,19
2025-12-16 03:26:50,20
2025-12-16 03:27:00,19
2025-12-16 03:27:10,20
2025-12-16 03:27:20,19
2025-12-16 03:27:30,20
2025-12-16 03:27:40,19
2025-12-16 03:27:50,20
2025-12-16 03:28:00,20
2025-12-16 03:28:10,19
2025-12-16 03:28:20,19
2025-12-16 03:28:30,19
2025-12-16 03:28:40,19
2025-12-16 03:28:50,19
2025-12-16 03:29:00,19
2025-12-16 03:29:10,20
2025-12-16 03:29:20,20
2025-12-16 03:29:30,19
2025-12-16 03:29:40,20
2025-12-16 03:29:50,19
2025-12-16 03:30:00,19
2025-12-16 03:30:10,19
2025-12-16 03:30:20,20
2025-12-16 03:30:30,20
2025-12-16 03:30:40,20
2025-12-16 03:30:50,20
2025-12-16 03:31:00,20
2025-12-16 03:31:10,20
2025-12-16 03:31:20,20
2025-12-16 03:31:30,19
2025-12-16 03:31:40,19
2025-12-16 03:31:50,20
2025-12-16 03:32:00,19
2025-12-16 03:32:10,20
2025-12-16 03:32:20,20
2025-12-16 03:32:30,20
2025-12-16 03:32:40,19
2025-12-16 03:32:50,20
2025-12-16 03:33:00,20
2025-12-16 03:33:10,20
2025-12-16 03:33:20,20
2025-12-16 03:33:30,20
2025-12-16 03:33:40,20
2025-12-16 03:33:50,20
2025-12-16 03:34:00,21
2025-12-16 03:34:10,21
2025-12-16 03:34:20,20
2025-12-16 03:34:30,20
2025-12-16 03:34:40,20
2025-12-16 03:34:50,20
2025-12-16 03:35:00,20
2025-12-16 03:35:10,20
2025-12-16 03:35:20,20
2025-12-16 03:35:30,21
2025-12-16 03:35:40,21
2025-12-16 03:35:50,20
2025-12-16 03:36:00,20
2025-12-16 03:36:10,20
2025-12-16 03:36:20,21
2025-12-16 03:36:30,21
2025-12-16 03:36:40,21
2025-12-16 03:36:50,21
2025-12-16 03:37:00,21
2025-12-16 03:37:10,20
2025-12-16 03:37:20,21
2025-12-16 03:37:30,20
2025-12-16 03:37:40,21
2025-12-16 03:37:50,20
2025-12-16 03:38:00,21
2025-12-16 03:38:10,21
2025-12-16 03:38:20,20
2025-12-16 03:38:30,20
2025-12-16 03:38:40,20
2025-12-16 03:38:50,21
2025-12-16 03:39:00,21
2025-12-16 03:39:10,20
2025-12-16 03:39:20,21
2025-12-16 03:39:30,21
2025-12-16 03:39:40,20
2025-12-16 03:39:50,20
2025-12-16 03:40:00,21
2025-12-16 03:40:10,21
2025-12-16 03:40:20,20
2025-12-16 03:40:30,21
2025-12-16 03:40:40,21
2025-12-16 03:40:50,21
2025-12-16 03:41:00,21
2025-12-16 03:41:10,21
2025-12-16 03:41:20,21
2025-12-16 03:41:30,21
2025-12-16 03:41:40,21
2025-12-16 03:41:50,21
2025-12-16 03:42:00,21
2025-12-16 03:42:10,21
2025-12-16 03:42:20,21
2025-12-16 03:42:30,21
2025-12-16 03:42:40,21
2025-12-16 03:42:50,21
2025-12-16 03:43:00,21
2025-12-16 03:43:10,21
2025-12-16 03:43:20,21
2025-12-16 03:43:30,21
2025-12-16 03:43:40,21
2025-12-16 03:43:50,22
2025-12-16 03:44:00,21
2025-12-16 03:44:10,21
2025-12-16 03:44:20,21
2025-12-16 03:44:30,21
2025-12-16 03:44:40,22
2025-12-16 03:44:50,22
2025-12-16 03:45:00,21
2025-12-16 03:45:10,22
2025-12-16 03:45:20,22
2025-12-16 03:45:30,21
2025-12-16 03:45:40,21
2025-12-16 03:45:50,21
2025-12-16 03:46:00,22
2025-12-16 03:46:10,22
2025-12-16 03:46:20,21
2025-12-16 03:46:30,21
2025-12-16 03:46:40,21
2025-12-16 03:46:50,22
2025-12-16 03:47:00,22
2025-12-16 03:47:10,21
2025-12-16 03:47:20,22
2025-12-16 03:47:30,22
2025-12-16 03:47:40,21
2025-12-16 03:47:50,22
2025-12-16 03:48:00,22
2025-12-16 03:48:10,22
2025-12-16 03:48:20,21
2025-12-16 03:48:30,21
2025-12-16 03:48:40,22
2025-12-16 03:48:50,22
2025-12-16 03:49:00,22
2025-12-16 03:49:10,22
2025-12-16 03:49:20,22
2025-12-16 03:49:30,22
2025-12-16 03:49:40,22
2025-12-16 03:49:50,22
2025-12-16 03:50:00,22
2025-12-16 03:50:10,21
2025-12-16 03:50:20,22
2025-12-16 03:50:30,22
2025-12-16 03:50:40,22
2025-12-16 03:50:50,22
2025-12-16 03:51:00,22
2025-12-16 03:51:10,22
2025-12-16 03:51:20,22
2025-12-16 03:51:30,22
2025-12-16 03:51:40,22
2025-12-16 03:51:50,22
2025-12-16 03:52:00,22
2025-12-16 03:52:10,22
2025-12-16 03:52:20,22
2025-12-16 03:52:30,22
2025-12-16 03:52:40,22
2025-12-16 03:52:50,22
2025-12-16 03:53:00,22
2025-12-16 03:53:10,22
2025-12-16 03:53:20,22
2025-12-16 03:53:30,22
2025-12-16 03:53:40,22
2025-12-16 03:53:50,22
2025-12-16 03:54:00,22
2025-12-16 03:54:10,22
2025-12-16 03:54:20,23
2025-12-16 03:54:30,23
2025-12-16 03:54:40,22
2025-12-16 03:54:50,22
2025-12-16 03:55:00,23
2025-12-16 03:55:10,23
2025-12-16 03:55:20,23
2025-12-16 03:55:30,22
2025-12-16 03:55:40,23
2025-12-16 03:55:50,22
2025-12-16 03:56:00,23
2025-12-16 03:56:10,23
2025-12-16 03:56:20,23
2025-12-16 03:56:30,23
2025-12-16 03:56:40,22
2025-12-16 03:56:50,23
2025-12-16 03:57:00,23
2025-12-16 03:57:10,23
2025-12-16 03:57:20,23
2025-12-16 03:57:30,23
2025-12-16 03:57:40,23
2025-12-16 03:57:50,23
2025-12-16 03:58:00,23
2025-12-16 03:58:10,23
2025-12-16 03:58:20,23
2025-12-16 03:58:30,23
2025-12-16 03:58:40,23
2025-12-16 03:58:50,23
2025-12-16 03:59:00,23
2025-12-16 03:59:10,23
2025-12-16 03:59:20,23
2025-12-16 03:59:30,23
2025-12-16 03:59:40,23
2025-12-16 03:59:50,23
2025-12-16 04:00:00,23
2025-12-16 04:00:10,23
2025-12-16 04:00:20,23
2025-12-16 04:00:30,23
2025-12-16 04:00:40,23
2025-12-16 04:00:50,23
2025-12-16 04:01:00,23
2025-12-16 04:01:10,23
2025-12-16 04:01:20,23
2025-12-16 04:01:30,23
2025-12-16 04:01:40,23
2025-12-16 04:01:50,23
2025-12-16 04:02:00,23
2025-12-16 04:02:10,24
2025-12-16 04:02:20,24
2025-12-16 04:02:30,24
2025-12-16 04:02:40,24
2025-12-16 04:02:50,24
2025-12-16 04:03:00,23
2025-12-16 04:03:10,23
2025-12-16 04:03:20,24
2025-12-16 04:03:30,24
2025-12-16 04:03:40,23
2025-12-16 04:03:50,23
2025-12-16 04:04:00,24
2025-12-16 04:04:10,24
2025-12-16 04:04:20,24
2025-12-16 04:04:30,23
2025-12-16 04:04:40,24
2025-12-16 04:04:50,23
2025-12-16 04:05:00,23
2025-12-16 04:05:10,24
2025-12-16 04:05:20,23
2025-12-16 04:05:30,24
2025-12-16 04:05:40,24
2025-12-16 04:05:50,23
2025-12-16 04:06:00,24
2025-12-16 04:06:10,24
2025-12-16 04:06:20,23
2025-12-16 04:06:30,24
2025-12-16 04:06:40,24
2025-12-16 04:06:50,24
2025-12-16 04:07:00,23
2025-12-16 04:07:10,24
2025-12-16 04:07:20,24
2025-12-16 04:07:30,24
2025-12-16 04:07:40,23
2025-12-16 04:07:50,24
2025-12-16 04:08:00,24
2025-12-16 04:08:10,24
2025-12-16 04:08:20,24
2025-12-16 04:08:30,23
2025-12-16 04:08:40,24
2025-12-16 04:08:50,24
2025-12-16 04:09:00,24
2025-12-16 04:09:10,24
2025-12-16 04:09:20,24
2025-12-16 04:09:30,23
2025-12-16 04:09:40,24
2025-12-16 04:09:50,24
2025-12-16 04:10:00,24
2025-12-16 04:10:10,24
2025-12-16 04:10:20,25
2025-12-16 04:10:30,25
2025-12-16 04:10:40,24
2025-12-16 04:10:50,24
2025-12-16 04:11:00,24
2025-12-16 04:11:10,24
2025-12-16 04:11:20,24
2025-12-16 04:11:30,24
2025-12-16 04:11:40,24
2025-12-16 04:11:50,24
2025-12-16 04:12:00,24
2025-12-16 04:12:10,24
2025-12-16 04:12:20,24
2025-12-16 04:12:30,25
2025-12-16 04:12:40,25
2025-12-16 04:12:50,25
2025-12-16 04:13:00,24
2025-12-16 04:13:10,24
2025-12-16 04:13:20,25
2025-12-16 04:13:30,25
2025-12-16 04:13:40,24
2025-12-16 04:13:50,24
2025-12-16 04:14:00,24
2025-12-16 04:14:10,24
2025-12-16 04:14:20,24
2025-12-16 04:14:30,24
2025-12-16 04:14:40,24
2025-12-16 04:14:50,24
2025-12-16 04:15:00,24
2025-12-16 04:15:10,25
2025-12-16 04:15:20,25
2025-12-16 04:15:30,25
2025-12-16 04:15:40,25
2025-12-16 04:15:50,24
2025-12-16 04:16:00,24
2025-12-16 04:16:10,24
2025-12-16 04:16:20,25
2025-12-16 04:16:30,24
2025-12-16 04:16:40,24
2025-12-16 04:16:50,24
2025-12-16 04:17:00,25
2025-12-16 04:17:10,25
2025-12-16 04:17:20,24
2025-12-16 04:17:30,25
2025-12-16 04:17:40,24
2025-12-16 04:17:50,24
2025-12-16 04:18:00,25
2025-12-16 04:18:10,25
2025-12-16 04:18:20,25
2025-12-16 04:18:30,25
2025-12-16 04:18:40,25
2025-12-16 04:18:50,25
2025-12-16 04:19:00,25
2025-12-16 04:19:10,25
2025-12-16 04:19:20,25
2025-12-16 04:19:30,25
2025-12-16 04:19:40,25
2025-12-16 04:19:50,25
2025-12-16 04:20:00,25
2025-12-16 04:20:10,25
2025-12-16 04:20:20,25
2025-12-16 04:20:30,25
2025-12-16 04:20:40,25
2025-12-16 04:20:50,25
2025-12-16 04:21:00,25
2025-12-16 04:21:10,25
2025-12-16 04:21:20,25
2025-12-16 04:21:30,25
2025-12-16 04:21:40,25
2025-12-16 04:21:50,25
2025-12-16 04:22:00,25
2025-12-16 04:22:10,25
2025-12-16 04:22:20,25
2025-12-16 04:22:30,25
2025-12-16 04:22:40,25
2025-12-16 04:22:50,25
2025-12-16 04:23:00,25
2025-12-16 04:23:10,26
2025-12-16 04:23:20,25
2025-12-16 04:23:30,25
2025-12-16 04:23:40,25
2025-12-16 04:23:50,26
2025-12-16 04:24:00,26
2025-12-16 04:24:10,25
2025-12-16 04:24:20,26
2025-12-16 04:24:30,25
2025-12-16 04:24:40,26
2025-12-16 04:24:50,25
2025-12-16 04:25:00,25
2025-12-16 04:25:10,25
2025-12-16 04:25:20,26
2025-12-16 04:25:30,25
2025-12-16 04:25:40,25
2025-12-16 04:25:50,26
2025-12-16 04:26:00,26
2025-12-16 04:26:10,25
2025-12-16 04:26:20,25
2025-12-16 04:26:30,26
2025-12-16 04:26:40,26
2025-12-16 04:26:50,26
2025-12-16 04:27:00,26
2025-12-16 04:27:10,25
2025-12-16 04:27:20,26
2025-12-16 04:27:30,25
2025-12-16 04:27:40,26
2025-12-16 04:27:50,26
2025-12-16 04:28:00,26
2025-12-16 04:28:10,26
2025-12-16 04:28:20,26
2025-12-16 04:28:30,25
2025-12-16 04:28:40,26
2025-12-16 04:28:50,25
2025-12-16 04:29:00,25
2025-12-16 04:29:10,26
2025-12-16 04:29:20,26
2025-12-16 04:29:30,26
2025-12-16 04:29:40,25
2025-12-16 04:29:50,26
2025-12-16 04:30:00,26
2025-12-16 04:30:10,25
2025-12-16 04:30:20,26
2025-12-16 04:30:30,26
2025-12-16 04:30:40,26
2025-12-16 04:30:50,25
2025-12-16 04:31:00,25
2025-12-16 04:31:10,26
2025-12-16 04:31:20,26
2025-12-16 04:31:30,26
2025-12-16 04:31:40,26
2025-12-16 04:31:50,26
2025-12-16 04:32:00,26
2025-12-16 04:32:10,26
2025-12-16 04:32:20,26
2025-12-16 04:32:30,26
2025-12-16 04:32:40,26
2025-12-16 04:32:50,26
2025-12-16 04:33:00,26
2025-12-16 04:33:10,26
2025-12-16 04:33:20,26
2025-12-16 04:33:30,26
2025-12-16 04:33:40,26
2025-12-16 04:33:50,26
2025-12-16 04:34:00,26
2025-12-16 04:34:10,26
2025-12-16 04:34:20,26
2025-12-16 04:34:30,26
2025-12-16 04:34:40,26
2025-12-16 04:34:50,26
2025-12-16 04:35:00,26
2025-12-16 04:35:10,26
2025-12-16 04:35:20,26
2025-12-16 04:35:30,26
2025-12-16 04:35:40,26
2025-12-16 04:35:50,26
2025-12-16 04:36:00,26
2025-12-16 04:36:10,26
2025-12-16 04:36:20,26
2025-12-16 04:36:30,27
2025-12-16 04:36:40,26
2025-12-16 04:36:50,27
2025-12-16 04:37:00,27
2025-12-16 04:37:10,26
2025-12-16 04:37:20,26
2025-12-16 04:37:30,26
2025-12-16 04:37:40,26
2025-12-16 04:37:50,26
2025-12-16 04:38:00,27
2025-12-16 04:38:10,26
2025-12-16 04:38:20,26
2025-12-16 04:38:30,26
2025-12-16 04:38:40,26
2025-12-16 04:38:50,27
2025-12-16 04:39:00,26
2025-12-16 04:39:10,26
2025-12-16 04:39:20,26
2025-12-16 04:39:30,26
2025-12-16 04:39:40,26
2025-12-16 04:39:50,26
2025-12-16 04:40:00,26
2025-12-16 04:40:10,26
2025-12-16 04:40:20,26
2025-12-16 04:40:30,27
2025-12-16 04:40:40,26
2025-12-16 04:40:50,27
2025-12-16 04:41:00,26
2025-12-16 04:41:10,27
2025-12-16 04:41:20,26
2025-12-16 04:41:30,27
2025-12-16 04:41:40,27
2025-12-16 04:41:50,27
2025-12-16 04:42:00,27
2025-12-16 04:42:10,27
2025-12-16 04:42:20,27
2025-12-16 04:42:30,27
2025-12-16 04:42:40,27
2025-12-16 04:42:50,27
2025-12-16 04:43:00,27
2025-12-16 04:43:10,27
2025-12-16 04:43:20,27
2025-12-16 04:43:30,27
2025-12-16 04:43:40,27
2025-12-16 04:43:50,27
2025-12-16 04:44:00,27
2025-12-16 04:44:10,27
2025-12-16 04:44:20,27
2025-12-16 04:44:30,27
2025-12-16 04:44:40,27
2025-12-16 04:44:50,27
2025-12-16 04:45:00,27
2025-12-16 04:45:10,27
2025-12-16 04:45:20,27
2025-12-16 04:45:30,27
2025-12-16 04:45:40,27
2025-12-16 04:45:50,27
2025-12-16 04:46:00,27
2025-12-16 04:46:10,27
2025-12-16 04:46:20,27
2025-12-16 04:46:30,27
2025-12-16 04:46:40,27
2025-12-16 04:46:50,27
2025-12-16 04:47:00,27
2025-12-16 04:47:10,27
2025-12-16 04:47:20,27
2025-12-16 04:47:30,27
2025-12-16 04:47:40,27
2025-12-16 04:47:50,27
2025-12-16 04:48:00,27
2025-12-16 04:48:10,27
2025-12-16 04:48:20,27
2025-12-16 04:48:30,27
2025-12-16 04:48:40,27
2025-12-16 04:48:50,27
2025-12-16 04:49:00,27
2025-12-16 04:49:10,27
2025-12-16 04:49:20,27
2025-12-16 04:49:30,27
2025-12-16 04:49:40,27
2025-12-16 04:49:50,27
2025-12-16 04:50:00,27
2025-12-16 04:50:10,27
2025-12-16 04:50:20,27
2025-12-16 04:50:30,27
2025-12-16 04:50:40,27
2025-12-16 04:50:50,27
2025-12-16 04:51:00,28
2025-12-16 04:51:10,27
2025-12-16 04:51:20,27
2025-12-16 04:51:30,27
2025-12-16 04:51:40,27
2025-12-16 04:51:50,28
2025-12-16 04:52:00,28
2025-12-16 04:52:10,27
2025-12-16 04:52:20,27
2025-12-16 04:52:30,27
2025-12-16 04:52:40,27
2025-12-16 04:52:50,27
2025-12-16 04:53:00,27
2025-12-16 04:53:10,27
2025-12-16 04:53:20,27
2025-12-16 04:53:30,27
2025-12-16 04:53:40,28
2025-12-16 04:53:50,28
2025-12-16 04:54:00,27
2025-12-16 04:54:10,27
2025-12-16 04:54:20,27
2025-12-16 04:54:30,27
2025-12-16 04:54:40,28
2025-12-16 04:54:50,27
2025-12-16 04:55:00,27
2025-12-16 04:55:10,27
2025-12-16 04:55:20,28
2025-12-16 04:55:30,27
2025-12-16 04:55:40,28
2025-12-16 04:55:50,28
2025-12-16 04:56:00,28
2025-12-16 04:56:10,27
2025-12-16 04:56:20,27
2025-12-16 04:56:30,27
2025-12-16 04:56:40,28
2025-12-16 04:56:50,27
2025-12-16 04:57:00,27
2025-12-16 04:57:10,28
2025-12-16 04:57:20,27
2025-12-16 04:57:30,27
2025-12-16 04:57:40,28
2025-12-16 04:57:50,28
2025-12-16 04:58:00,27
2025-12-16 04:58:10,27
2025-12-16 04:58:20,28
2025-12-16 04:58:30,28
2025-12-16 04:58:40,27
2025-12-16 04:58:50,28
2025-12-16 04:59:00,27
2025-12-16 04:59:10,28
2025-12-16 04:59:20,28
2025-12-16 04:59:30,28
2025-12-16 04:59:40,27
2025-12-16 04:59:50,28
2025-12-16 05:00:00,28
2025-12-16 05:00:10,28
2025-12-16 05:00:20,27
2025-12-16 05:00:30,28
2025-12-16 05:00:40,27
2025-12-16 05:00:50,28
2025-12-16 05:01:00,28
2025-12-16 05:01:10,28
2025-12-16 05:01:20,28
2025-12-16 05:01:30,28
2025-12-16 05:01:40,27
2025-12-16 05:01:50,27
2025-12-16 05:02:00,28
2025-12-16 05:02:10,28
2025-12-16 05:02:20,28
2025-12-16 05:02:30,28
2025-12-16 05:02:40,27
2025-12-16 05:02:50,27
2025-12-16 05:03:00,27
2025-12-16 05:03:10,28
2025-12-16 05:03:20,27
2025-12-16 05:03:30,28
2025-12-16 05:03:40,27
2025-12-16 05:03:50,28
2025-12-16 05:04:00,28
2025-12-16 05:04:10,28
2025-12-16 05:04:20,28
2025-12-16 05:04:30,28
2025-12-16 05:04:40,28
2025-12-16 05:04:50,27
2025-12-16 05:05:00,28
2025-12-16 05:05:10,28
2025-12-16 05:05:20,28
2025-12-16 05:05:30,28
2025-12-16 05:05:40,28
2025-12-16 05:05:50,28
2025-12-16 05:06:00,28
2025-12-16 05:06:10,28
2025-12-16 05:06:20,28
2025-12-16 05:06:30,28
2025-12-16 05:06:40,28
2025-12-16 05:06:50,28
2025-12-16 05:07:00,28
2025-12-16 05:07:10,28
2025-12-16 05:07:20,28
2025-12-16 05:07:30,28
2025-12-16 05:07:40,28
2025-12-16 05:07:50,28
2025-12-16 05:08:00,27
2025-12-16 05:08:10,28
2025-12-16 05:08:20,28
2025-12-16 05:08:30,28
2025-12-16 05:08:40,28
2025-12-16 05:08:50,28
2025-12-16 05:09:00,28
2025-12-16 05:09:10,28
2025-12-16 05:09:20,28
2025-12-16 05:09:30,28
2025-12-16 05:09:40,28
2025-12-16 05:09:50,28
2025-12-16 05:10:00,28
2025-12-16 05:10:10,28
2025-12-16 05:10:20,28
2025-12-16 05:10:30,28
2025-12-16 05:10:40,28
2025-12-16 05:10:50,28
2025-12-16 05:11:00,28
2025-12-16 05:11:10,28
2025-12-16 05:11:20,28
2025-12-16 05:11:30,28
2025-12-16 05:11:40,28
2025-12-16 05:11:50,28
2025-12-16 05:12:00,28
2025-12-16 05:12:10,28
2025-12-16 05:12:20,28
2025-12-16 05:12:30,28
2025-12-16 05:12:40,29
2025-12-16 05:12:50,29
2025-12-16 05:13:00,28
2025-12-16 05:13:10,28
2025-12-16 05:13:20,28
2025-12-16 05:13:30,28
2025-12-16 05:13:40,28
2025-12-16 05:13:50,28
2025-12-16 05:14:00,28
2025-12-16 05:14:10,28
2025-12-16 05:14:20,28
2025-12-16 05:14:30,29
2025-12-16 05:14:40,28
2025-12-16 05:14:50,28
2025-12-16 05:15:00,28
2025-12-16 05:15:10,29
2025-12-16 05:15:20,28
2025-12-16 05:15:30,28
2025-12-16 05:15:40,29
2025-12-16 05:15:50,29
2025-12-16 05:16:00,28
2025-12-16 05:16:10,28
2025-12-16 05:16:20,28
2025-12-16 05:16:30,29
2025-12-16 05:16:40,28
2025-12-16 05:16:50,28
2025-12-16 05:17:00,28
2025-12-16 05:17:10,29
2025-12-16 05:17:20,28
2025-12-16 05:17:30,28
2025-12-16 05:17:40,28
2025-12-16 05:17:50,29
2025-12-16 05:18:00,29
2025-12-16 05:18:10,28
2025-12-16 05:18:20,28
2025-12-16 05:18:30,28
2025-12-16 05:18:40,28
2025-12-16 05:18:50,29
2025-12-16 05:19:00,28
2025-12-16 05:19:10,28
2025-12-16 05:19:20,28
2025-12-16 05:19:30,29
2025-12-16 05:19:40,29
2025-12-16 05:19:50,28
2025-12-16 05:20:00,28
2025-12-16 05:20:10,29
2025-12-16 05:20:20,28
2025-12-16 05:20:30,28
2025-12-16 05:20:40,28
2025-12-16 05:20:50,29
2025-12-16 05:21:00,28
2025-12-16 05:21:10,29
2025-12-16 05:21:20,28
2025-12-16 05:21:30,28
2025-12-16 05:21:40,28
2025-12-16 05:21:50,28
2025-12-16 05:22:00,28
2025-12-16 05:22:10,28
2025-12-16 05:22:20,28
2025-12-16 05:22:30,29
2025-12-16 05:22:40,28
2025-12-16 05:22:50,28
2025-12-16 05:23:00,28
2025-12-16 05:23:10,28
2025-12-16 05:23:20,29
2025-12-16 05:23:30,29
2025-12-16 05:23:40,28
2025-12-16 05:23:50,28
2025-12-16 05:24:00,29
2025-12-16 05:24:10,29
2025-12-16 05:24:20,28
2025-12-16 05:24:30,29
